delta_v,burn_time,g_forces,trajectory_accuracy,fuel_efficiency
7769.3615793032695,1105.7658610718768,7.76801315257862,0.9474233115634042,0.5313198087162251
5980.318755607632,1046.7647131728922,8.40050058621732,0.9053981237583704,0.5383305895043388
5767.126985689802,1071.8703270592641,8.060375184708628,0.9000138930943243,0.3782420522080544
5884.000477213384,388.0379673863147,6.251382702300404,0.9101553108753371,0.6519546579466039
6543.770910336486,749.7420640138121,8.811532230626938,0.9570254465438581,0.8221479343723552
6022.33478925976,506.9254875345912,4.698604524057918,0.906930618625794,0.5615353409663465
5614.206508396981,434.8325242237775,5.641895897146004,0.9442765555119534,0.8743227595657008
8846.321650091199,653.8552002516537,7.7073330590926945,0.9182843761281265,0.4273262576127491
5906.854803796095,433.3361318349256,6.9459915740683265,0.973924701813548,0.41466295693924043
7336.857635833087,520.2771828465128,4.877252785052574,0.994824601840829,0.44103554590234706
8397.297303265386,1017.9790833900021,6.969242765134487,0.9395711268442605,0.6290405905212137
6681.772732984152,1182.9879161809272,5.55615996937405,0.9249787354567497,0.4703148829803792
8336.852514553082,424.5055824461867,4.968772412701817,0.9421129173148256,0.4528094749739724
8207.806111324338,613.2518210458861,6.686608296899286,0.968771442054421,0.6403099182703647
7508.090279396294,495.06218130868706,6.434527747524359,0.952198356036019,0.5357330579360984
8859.912045823947,877.0550715196583,9.157461577167782,0.9467469132628622,0.4981518006040609
5033.8102213071315,921.4196874164136,6.192257650272532,0.9948895356932128,0.82612869476189
6918.214923636064,471.1221504261439,5.647175700987662,0.9057096807820725,0.5644283153004326
5441.7597296879185,921.6810779480866,8.143134573407604,0.9451494357471419,0.48239853255491505
8679.749330101176,345.27392543114786,4.258934189306384,0.9888277938578285,0.7629394039154282
7754.527721633438,760.904281852936,4.610764988401794,0.9920451323048812,0.8267798701464983
9494.625752012875,420.5950692591689,4.5916670701772375,0.9683243674333007,0.8310703099408268
9289.068206397696,1105.0742100488123,6.403618258146157,0.9887211864013381,0.6370693653119792
5717.136474888964,358.4372322477203,9.681475452355457,0.9062112962146379,0.49441913251182457
6920.789158057407,532.9103197083607,7.562369583273584,0.9873995113035147,0.7885886016894686
7980.313691511657,726.87503223985,5.630126666840635,0.9080804684822317,0.35359920586511756
5153.543985528608,629.1960426660728,3.420611165822521,0.9877463941917879,0.8833271815934687
6923.0502745777,927.7817437134433,9.930456133886368,0.9744497402898359,0.7954985926392221
5956.348190848245,661.5947815236916,7.9861845347918,0.989926625898124,0.4868723119815871
9921.395823417028,763.6776758431906,8.679410576248813,0.9875517002019147,0.730215018419722
7973.8109901153475,300.050122613553,7.134050067661743,0.9398008287986219,0.42236712751132277
8063.098374272773,384.49140810872484,3.981709175311134,0.955193339832533,0.37008740716881716
7154.450796618428,359.5400217554593,3.0087749640581034,0.9747046842986552,0.7813930949215098
5015.90316419044,510.0429570549593,8.631812789820856,0.9074992831953159,0.7654571380479576
9569.440367675326,456.67128745298544,8.144720208637995,0.9818741820183121,0.5263899841722406
7675.0695718249335,832.3506964248722,6.529367898448145,0.9779107109548477,0.3107877786937287
8544.452742027073,377.3679503849647,9.66720980316434,0.9768194734755637,0.5549305544711931
7108.183319952057,1011.9229266986554,4.023255568327823,0.9913080617387958,0.7149788887260127
5281.810026383102,1022.1937685463678,7.178373495414179,0.97435854948746,0.528952252704628
8892.64830351207,653.5763812180669,6.897778616266643,0.9695363062048292,0.7528295946094212
9501.134917048239,491.7826664540545,4.649180307068129,0.974445112142053,0.7330777538370619
9095.774329653868,555.1571895627148,6.934884026741266,0.9915331177334142,0.5944644288425394
9835.512940921206,988.6631937315686,3.848744582290409,0.9215234686623407,0.5343211167530202
9372.866707483608,622.1865013358787,5.756438721562006,0.9371466649545028,0.5790928100195134
9120.362195439973,984.4655145272862,3.6988691654780683,0.9137572191589011,0.6837500381734257
5022.205292868468,713.8905634092315,8.495688709001389,0.9628700296996926,0.8181770652869962
8425.162116339201,487.0265544111569,9.1889753970765,0.9167220817217775,0.8373208957639022
6944.213508031919,458.26791695901466,3.0968540961194364,0.9255992750048231,0.7881622211980102
9607.450771407308,504.66128420678916,8.999451822948085,0.9173900180194366,0.5321174273010948
7934.173013359179,1129.7577057363476,8.642223054991511,0.9900908884584013,0.8924632567810733
7969.604785466307,1129.0627437339415,3.4390826552813243,0.9088468223419198,0.3519971433073984
8103.414217252424,745.8041811225336,3.511051788940997,0.9137346983229957,0.8325407730886554
7211.455319591627,622.4002255816932,5.063407993450007,0.905143328862239,0.860527852807589
5725.536984759665,487.62756137224756,4.897050933449848,0.9014075533302357,0.46337483641389365
7098.640552001902,981.7413500018524,5.356353579391961,0.9512157989120418,0.6331750823674921
5617.566775304203,1123.1973640743522,9.943884126651437,0.932376727761269,0.3304639151658252
5004.225847028671,331.6930043763082,4.692783368795164,0.9481352304914495,0.7641148672611195
6263.4231017032735,557.621043857916,5.256611393889597,0.9361343266548295,0.3664375592759861
9393.634734521533,903.2627970628904,7.992617865435953,0.9031506248009272,0.5623746916254176
9796.713192844938,1139.5786606843099,6.860831872601542,0.9073254694001556,0.37718918534127793
9448.226558844373,678.0797182560148,4.944005938821327,0.9110919109403025,0.6726561122859187
8345.025914754968,789.6586382093765,8.717510215918796,0.9757558002059259,0.41083918824772014
5577.073645413256,726.1085605013795,5.666808570963178,0.9280635541628376,0.6587959376321249
5976.009927556824,400.7226597509567,5.649138118207714,0.93538086050095,0.41934436602332886
8028.06500208618,604.18516477159,4.902660694605429,0.9001557971341075,0.8783278890370698
6380.265643207251,836.7728155306471,9.296557036632313,0.987130397859364,0.5037436145769366
5631.921974001754,865.2984868129773,8.004756994681319,0.9466902100134367,0.5535518522281677
5298.355068676984,439.9365550438431,8.403858219442691,0.9180797099018819,0.8062026606538397
8518.146171382463,938.5944505593577,5.57381685297203,0.9920687993319107,0.7078035672882307
7452.106735132008,388.9913786957809,6.374438463986759,0.9091349626107732,0.7146636796027456
7000.212523447682,773.595999349832,7.820689279166777,0.9408725262937122,0.3834078457971751
8854.274227736965,343.77915007262993,3.701900631703814,0.9572423461863954,0.7943171417939014
8663.548875080352,773.7311164304215,3.538794975450729,0.9761545880189113,0.5501564918340919
7713.835511949825,366.5854800921243,3.879189430495343,0.9087783341633827,0.8851820936824435
6721.308122308711,648.3081616094828,9.113112084653228,0.9578778513200337,0.6987614586316915
7416.151951571176,343.13621388496057,8.625773887199374,0.9128958692683578,0.6699576581138205
9586.317981210255,364.64036021869697,6.204570978962702,0.9661935690599637,0.31385256986443977
5620.296235452533,822.137539333072,6.106305048346403,0.9399186736879732,0.8011524136307784
7210.624884085346,865.3953583999755,9.544387102110928,0.9844500242422707,0.563905225657203
8810.625855603379,556.848200626574,4.088659017525088,0.9509374643520284,0.7370307857980163
5068.697074140843,521.5076709461346,5.609976631257057,0.9106949010005623,0.36525601257087836
9226.430856273131,885.314061087242,4.778501111821178,0.9076911543434711,0.8670694902363607
9836.3988135625,588.4798546292276,9.715606685809117,0.905139903856229,0.3684187867770447
9234.820906855628,639.2237284531786,7.336786512855984,0.9540238324564391,0.40020201606752437
7205.1497516653535,538.1912831345694,3.127851026959149,0.9527007497539713,0.34822774529516537
8844.481733115932,849.3800954115794,9.231031106923346,0.9597386537152279,0.6998569916699645
8253.071878064322,347.45886022056413,6.278631686978334,0.9197106701467346,0.7535105765973636
7205.1965026256385,822.0643933716176,3.733185183952617,0.9203784975623501,0.5972555477743593
6549.548296808003,1142.3554579643169,5.317297126967022,0.9214709312494028,0.30219542333190585
9837.06332240009,1039.244019023242,9.292498172284457,0.9250210323417164,0.5349272587696442
8877.338252982352,479.29395144807614,4.368645624086264,0.9458858337234274,0.4700779520805096
6856.628647842159,836.2206318198929,3.792283005267372,0.9015007029954926,0.6902531300251844
8962.53334143731,1063.6106358306781,8.563632972888547,0.977239373722107,0.734494331100844
8797.0194281833,603.0625893783761,3.2340409876635414,0.9044853727470077,0.6124620442099603
7875.978393204138,984.6708787392433,8.009519708539408,0.9691645285652488,0.6321388375170505
8026.924518526226,1073.240435330725,9.636381154111998,0.950834412687368,0.41979601726605376
7323.825682672477,876.2447099458204,6.523161707416249,0.9727467279657742,0.6401033803319339
8959.156633320401,602.5419692389232,3.06416564878255,0.9618066861960727,0.834263223178151
7036.111014124692,418.38408036771415,3.0188301574803957,0.9737315386603688,0.38086969657466435
8002.245091698514,814.1422616347973,9.9250386762731,0.9008610444155627,0.43279626308575586
7831.316087952106,866.8513705040656,7.208682881074735,0.9212686364159339,0.41525073852083766
6275.950951499458,783.8356897954143,7.621330113802077,0.9581338537796152,0.366347194639287
5874.248880164317,943.640986014237,4.324027627778659,0.986047823069171,0.639848756382978
7895.998138683811,965.8376948422136,3.7855990502139107,0.9564640568055581,0.5619978316177863
9136.099283044665,411.10470149623643,7.606474044587253,0.9484165240182344,0.686193432277013
7295.222564886857,574.5123517268903,5.624727560243868,0.9178224510652342,0.6354042527044148
8436.124537645497,1086.4672617809551,3.3928805414126657,0.9718282657850859,0.31024240952074417
7247.549725858753,707.797900289896,3.6100542927035413,0.9757401149053034,0.3475757403589922
8626.834404054916,777.4068871724066,8.82897340464476,0.9832033839375398,0.6843714096029704
6817.951689133745,781.5412333848993,7.018062315184384,0.9194303899685952,0.5167135201642419
6357.1803021465275,598.1144168242041,4.587122376480702,0.9677264494981447,0.4688748187666506
7450.949499335844,943.4973296549377,8.124547024678682,0.9458134528809896,0.6410479684972121
7528.694114903334,859.4777732202282,4.538184451775446,0.924028555217637,0.5766829705130846
9814.614710673532,952.6010294041619,8.649270245071143,0.9378425401759156,0.5546014722224396
5327.7187628120255,922.2526006930467,5.469040270181546,0.9575971867460072,0.464359049236131
6690.2737626315,1011.9011169754815,8.515141142747526,0.9472572585172154,0.6075132208459191
9460.66748544161,492.1887869192071,4.200688016245207,0.9052109986742071,0.6339834985472186
7187.350265743298,1173.9803719606457,5.2850954604338325,0.996164348815392,0.42646800922351624
6741.707490299484,637.4840830226226,4.129823694891875,0.9600465864447405,0.524459570961348
5670.155692780751,846.0183382806531,7.881938558306771,0.9741800414383579,0.7222448632923057
6486.74863104944,945.1068764530469,3.42066240724382,0.9910415144779361,0.8816867775113728
8735.688736648879,354.7983702576941,3.3785181507567876,0.9577085427676917,0.5750520078237711
7852.91587566532,389.5443895146426,3.956059355491743,0.9285520384933783,0.41995081133320294
5328.544714572301,860.5467103837891,6.9941818070561155,0.9835149234733357,0.7069699269232049
8118.768792579976,404.42825833866743,9.970020430058614,0.9358986452148583,0.5975336265420992
7685.574774891618,338.06194860157706,5.285311690031277,0.9226786447495118,0.5492172067863269
8321.766803404065,905.5831428237801,4.968096193907406,0.9974348670838421,0.39948076806992155
9092.956109659977,583.9228648100568,5.477496966334168,0.9638561392437934,0.6786795059535148
5721.886716917095,972.356335722851,8.929541760803872,0.9414990478264883,0.7435892994690876
7875.669621759796,916.563438179291,6.668458040368753,0.9268488298944025,0.5337339987374805
9810.418882639657,487.75807900228455,5.670042181632423,0.9577874191804594,0.6170191010941686
5051.84252254182,504.8585339631286,5.993598030220384,0.9029975172394085,0.7536168456204473
5822.83836675173,443.09363469845476,6.972023630422124,0.9136379705238562,0.3213487658132573
6882.466218446973,1074.73663612369,9.971454157904923,0.9919681361059534,0.7189261742001055
5947.786035730101,898.8044523678504,4.188991070291858,0.9808499617163092,0.3542623889797754
6277.500693800372,372.3886342154379,3.823661978274264,0.9103337224645189,0.5406275531437246
6489.121149935169,912.8899417248463,8.26913084041604,0.9220143595921699,0.8652265194122806
7253.635309756861,876.7723231720294,6.661465877484561,0.9232634440996386,0.5086976477553141
5626.815811503318,625.4536154361342,4.638638845023234,0.9183635744748511,0.4409510737223582
9252.042970984461,340.36986001257526,8.147786085819547,0.9849144431910083,0.6020194848021646
8964.763150646013,639.6044758658572,6.204114859312112,0.9679060614149557,0.7795958954890336
5620.187263856797,856.3103870916161,6.4649642669855485,0.9079108070123091,0.617044916337369
8691.101455172806,743.4731509782589,3.3189972233631617,0.9679488592178647,0.8394568721259372
9555.903070112538,575.6866433458524,3.9111929662821874,0.9499425581323065,0.38404217068866253
6337.325158747643,859.4494960650252,4.38055111767192,0.9122356049113068,0.6504008202600896
8820.711028707114,1137.9059726344863,6.085875387187431,0.9710632785812023,0.5741246141683123
6519.182287378635,561.2990724970991,8.325375042724652,0.9575140172093344,0.8595145684914318
6376.80166627473,992.6273573891162,8.521682502315466,0.9525612279743597,0.4833307906678197
8352.726399406825,669.7835421809468,3.339010016044639,0.9050376119057998,0.5927958691268835
5638.686162272528,1132.054929446986,5.340921174878582,0.9910999272865779,0.7173718680807393
8910.736569742965,1077.689714165167,4.030848917433207,0.969726558711412,0.4695238297243681
5184.853880325984,633.0025804779433,5.3648788171221735,0.980924972863476,0.4145753716777527
8287.621647763171,659.2233140459607,7.360834768189053,0.916846902887642,0.832301291891079
9970.12978223736,452.54282085172844,8.272891697342544,0.9974265420695984,0.4936872901515681
6948.2676373228815,882.1369018155524,5.979387018236554,0.9942405666980543,0.4324699933980606
9443.79410637779,537.7879490551497,9.34575431319658,0.9422863493197877,0.4784721259276849
5592.816348653669,436.18612556678517,7.136472704884825,0.9972684394000272,0.7138121984106562
6816.231041329925,691.7925587103134,8.76466800730343,0.9523284616572781,0.8242394766233458
6162.894556495792,721.6242530225566,4.117285976313659,0.9793241484584513,0.592496148136592
8750.531942472233,453.5158027382971,5.0701840672940826,0.9723298645269242,0.527413334983821
7289.233176948361,854.5995067017267,8.95781949725261,0.9062127896297069,0.7969085936303475
8348.992270410428,688.0149977012254,3.6648602678328155,0.9393767131714771,0.6627075975266319
7927.523927631779,711.4999651737172,3.0271023398109063,0.9001218337565479,0.8270723511029505
6678.133167633385,496.07397000504443,9.904550696594747,0.9542978034205092,0.36100680657849693
7856.911579763412,305.2098958414078,9.785864742583438,0.9448874838998436,0.6654337414799718
7840.183011364004,421.3124981662016,6.024747282510743,0.9439938976276647,0.30598462760307427
8730.496119268728,1053.8511798717764,7.270895288209389,0.9868077393497691,0.5776256313550301
5952.28502062113,687.709370685738,3.4291800240190113,0.9516414091628964,0.7385658692863546
8821.00010613702,795.5426566757974,5.949449613078507,0.9063721053435672,0.347239866392117
9251.954750772791,656.3277801020231,6.342583988085286,0.9995266702029206,0.590877773890953
9508.875269928849,931.1947872216747,8.912097125977754,0.9274840530790923,0.48780927284421566
6908.036797886245,404.70343981541885,7.903265029482575,0.9100914622220142,0.7094523317898289
6485.528309165161,638.2702139084661,7.992197580825235,0.9652439980011094,0.875324881436174
9046.783876860889,621.0288624257805,8.952978903051774,0.9539942947221086,0.3050383792477815
9220.209870387054,689.1111942372168,8.125813727588762,0.925261495765439,0.4625081504836024
7425.488201902487,752.4507747416247,9.813546403480144,0.9538235405712323,0.8042799953518966
7058.983265991059,579.6443354527955,7.63640208962211,0.9627495307004339,0.33013341821841075
6581.901792661194,980.0525369731535,6.165394742113991,0.9325008956241393,0.5776166695828939
9014.200927023978,646.3718111236265,3.9134488794984206,0.9579637443625144,0.5655495375647495
5015.865399393556,910.8652471682478,6.477994858472671,0.9257057014775826,0.4427113989901641
8736.674668489713,440.8292592638652,4.580618628461787,0.9465957208616195,0.3270351086386295
5631.031863442847,1089.5224926436542,7.698068124493703,0.916392360804393,0.5376564941114591
7383.100020111262,1016.4650970074251,5.639069542364151,0.9211367723040478,0.6721324802591054
7422.724983526025,1096.4085205699419,9.225869442616315,0.95513993220771,0.3228686706672225
7100.415278963397,605.737730046294,6.623514606974938,0.9130706523321646,0.6175677393026671
7935.216995609668,389.3610066124072,8.37469851083554,0.9684242686370154,0.5687499422172944
7129.973843653063,781.1014223495388,8.756903873450222,0.9387948099244503,0.5354761616109518
5914.8797567127185,330.88474447055967,3.4913899928084984,0.9084991077681985,0.42679400918569665
5647.183685124073,758.6496642358056,5.5627365720210005,0.9722424446681275,0.8747974316494767
6832.934071180487,658.1789659705632,7.5916878562034045,0.9304480603895542,0.584937745883531
9487.395976956563,1065.1511876437155,9.03712358845039,0.996090008785097,0.484611005064565
9323.775658756349,837.1033716998298,4.478866810152304,0.9375379431149368,0.8838113999566424
9900.554654213003,512.271627702055,4.72946554461159,0.9645516815859699,0.7379475339363819
8396.084598243215,626.0849876376847,8.78198976249667,0.9199354451664744,0.615002949931335
5496.825725613828,726.7708296875517,3.9839922569131354,0.9785834392953655,0.7465227614719443
9595.440630477877,474.1126638683279,9.892874929443323,0.9986286678176152,0.48310583123923867
6282.8113139831785,1031.0134855430797,8.819519073080908,0.9714007174775116,0.32277312964876614
5054.017348163375,428.6702384405868,8.243481039105738,0.9812565700144117,0.799418489471735
8828.16322699292,715.729982940172,8.324730890590622,0.9398718722039902,0.55994256788808
6520.002219779854,901.6186244863713,8.310584577485528,0.9865548961198604,0.47232129437451326
7974.813102345222,411.1394452822383,8.221025744016245,0.9196875879292019,0.852787892936534
5794.158712271306,332.3459976734613,5.330649951485658,0.9079078289790702,0.5947484482076846
9618.657971365781,400.30833238007443,4.21822662289244,0.957087114359082,0.6643016496746216
9903.687514183948,639.0322047517627,6.343103296555645,0.966532551877217,0.6838221467241881
6909.829603217628,1177.3230489648836,9.375902990974595,0.9456581540905916,0.8810517619003071
6503.738530513821,1184.8940133461429,8.780950200524703,0.9584381323674619,0.8516754882447097
8464.182196959682,866.8615610665257,3.4951057249992905,0.9335340934803004,0.452419602400712
5597.353911084762,809.2079355965493,8.924045426799351,0.9667597765702025,0.6829664083994909
7005.888851983256,647.301002036249,6.588584700197035,0.9582022301402963,0.4300155079568404
8779.04486606774,945.4708538816762,9.722181237554352,0.9065953877735246,0.3592406584174873
7223.909546095391,1067.9478058224142,3.317906941568447,0.9666131676352617,0.7070616175601883
6921.31073989139,478.866642650402,6.3112670339029595,0.9582016607094719,0.3123198288915004
5876.770059331833,1113.7161471357426,7.410508752068951,0.9638150660999906,0.4898308061265342
8917.989573241372,388.8079992054952,7.305730695151839,0.9194358297080953,0.4343563160363412
9605.80923165865,1193.6337845477747,6.215027245853754,0.9104436381414085,0.32938778821068204
7720.66878311769,823.0897606316715,8.856714989533872,0.9790333762306177,0.5604229793414317
9664.551692996225,533.7823660680413,7.927088977709413,0.9633021198087246,0.614056349102755
7576.864343710273,1134.223248615087,4.235245076389798,0.9562092887263943,0.764983305774108
5839.882525260007,563.077407207058,7.502917954340965,0.9733819123165103,0.45040478007843304
6781.559538248217,660.7512403376057,6.227040947493115,0.9235372957028017,0.8044234969800368
9458.908768797266,1109.3127381209006,3.1835828158196913,0.9690832321132733,0.41513324202631946
7859.704060747068,351.6556084629507,4.690670050234403,0.9322593417149232,0.3258248290336926
8582.370931415375,421.1538690215157,3.427584333152554,0.9941410010152982,0.8462951181402529
5960.302488878102,507.65824546105847,3.03974280327672,0.9776511452415312,0.3767634483752093
7555.811264835658,708.1433360906412,5.652912871713228,0.9487604541381213,0.6840908547531789
8375.382936463739,916.8010584361493,4.297294852760031,0.9905545158194967,0.3820030394617786
8193.398733143684,1077.8767303490367,6.223825124140516,0.9934926326466151,0.30223077500875817
6721.130911497724,1082.7110182583185,4.688337647445946,0.9466099278950485,0.34736085558202257
6963.63868677615,654.1533498564779,8.75949260897325,0.926050139422548,0.6278631598094446
9985.775571519282,310.9685830899911,8.80047954606965,0.9570458008452756,0.4373048219031693
6906.4750610092715,686.5357023112246,7.869899745874531,0.9309133848772553,0.786086792210959
5867.91920264575,598.3478201570815,3.3467117827937423,0.9167255208412475,0.4638675213579415
7947.606726448479,325.39743862771127,3.7980315043880686,0.9801597874007788,0.5511482466643975
7289.960613991174,456.3577006613383,3.8818331822249617,0.954797418279437,0.7032516263202571
8269.057135414107,652.488945479702,8.242493299814562,0.9345399886948228,0.5433875630381715
8204.242083729208,481.747789582135,3.1158203959179858,0.9539722006415512,0.621587619872717
7194.851192709628,544.6282107306698,3.3150798611896803,0.9603809611012823,0.7728645433355754
7490.575534676876,413.4084337787792,9.00873072569296,0.9003071893473683,0.313984487000093
6802.084658651011,1153.079761421355,7.1370040790537885,0.9830309027620161,0.7063399665734363
7773.774993164245,531.2680168701777,9.399317505223635,0.987902241561972,0.7381956033171675
8631.638114742707,1088.4416265065074,7.929836866105989,0.9426915200980349,0.6951197949397145
6692.805081851447,828.5249992495704,4.331000192145641,0.9957681801715833,0.8273540461626838
7876.152857511458,1154.6982306839896,8.845308818566401,0.9445863085846828,0.5983822844493969
5934.139329879853,1049.4150360606818,4.520169688890011,0.9780977152050683,0.4613265122036866
7200.278222223296,939.776340149121,7.301933834136469,0.9445185941671995,0.6338563545451006
8516.833860773291,413.20151979414044,4.863328128167094,0.9453638630852614,0.6578590884893536
5488.726559643277,733.4769055374271,8.172616048491273,0.9116339164554943,0.3581075047253683
5111.14468067918,1092.0314621777475,4.403674090999876,0.9037405040528539,0.5696464106474379
5769.860762951081,972.0668907384545,9.961643766153694,0.972118220213346,0.664312824326879
9166.20110791041,845.2160675672469,9.731144303848353,0.9619536105498605,0.7565541761907169
8016.765511300206,1089.0456530505635,3.4243635582245884,0.9847968079847803,0.38065385644662514
9247.356722401793,359.7203022572549,9.826677012604303,0.9469921539798246,0.4864142810977172
9490.26560891329,1028.0878449390875,9.795191251804058,0.9498273525635651,0.8475449750672173
7666.159631851024,409.46878681066823,6.1073669490613165,0.9314173365406424,0.5971423578488005
6492.024828866808,873.5992811583961,4.919039831849722,0.9814363967992608,0.36795598286914327
8243.913915799532,498.8850206603304,6.726343344059396,0.956072236870222,0.5074350932942429
7145.233111314437,513.0452420999193,8.464958455279255,0.9833374163913335,0.7256074408171895
9734.367869511256,625.2760870898571,3.1920875122505405,0.9314437894794931,0.681717925774351
9344.83513722227,450.70691662602394,7.802626723548934,0.992868510274386,0.7190586012355082
7615.050472626754,920.1163909806346,9.791704569679474,0.9362264833739976,0.7012590608897242
7581.721584255641,520.6330670229206,4.71368168057646,0.9837526863814311,0.42449806471494134
5444.950218620445,1141.0824573894042,5.752348275129194,0.9545872644339202,0.8414130416047887
9272.116403628002,614.36904050049,4.378106096277193,0.9593059162463192,0.8128312718803163
5972.559482355624,527.5701961438529,8.248048989536507,0.9052299535790789,0.710890987343678
6258.533829078685,654.303290585555,3.9877827662247136,0.9986070031171933,0.5501594293029529
8176.461174382119,329.259937063569,6.869055618460628,0.9656585584601455,0.8689685410146173
8814.000649727523,538.3073714818671,5.280969802979671,0.9337575399366326,0.3052558242170504
5987.167595422593,867.2851967636464,7.244306763625193,0.9931703425639004,0.8656687769462308
9492.675112143603,992.393426819312,8.721981601899145,0.9838352796348971,0.8880831564492326
6436.834769858877,379.59890960425173,9.181454376841467,0.9999581129282552,0.6446066879565089
8691.927136859107,604.701826801711,9.32043343332837,0.994904787768185,0.7501988314621888
5093.2943336621975,665.3922882179152,8.631884076963045,0.9811167019177319,0.7142467985422165
8637.288813433412,972.330552971626,8.364137348498481,0.9569101180264707,0.557602743218322
9581.219967999674,533.6334223490278,7.060694121463258,0.9384880603720285,0.3253689910359629
8862.56681102173,327.89992344762607,4.118148404368243,0.9901571253520081,0.32396989517502084
5734.44646943538,874.2294500596711,6.178355688361661,0.9659424737777141,0.5002772039799513
8621.88930078033,1170.1026284667012,3.392073790799647,0.9331814900279073,0.5348599079518285
7405.331253562528,713.4571852110023,7.807283820450341,0.9573586422943183,0.31223108469581545
9380.375668503355,502.1237995924854,9.162492068424251,0.933863343111982,0.5238756913765461
5698.304484911645,559.4152351035227,8.610781057380054,0.9993309926133099,0.6667425177953004
9629.657227753278,1119.8904942267686,6.179509189977313,0.9118490353046221,0.8499532273145332
9909.473566644654,737.2316242109684,3.903024376956166,0.9106565961210432,0.4312546802501315
8508.342449544825,998.4760859677265,8.772582386999446,0.9301339450252998,0.605792199722631
6118.258438738426,585.4243352073388,6.454708798835373,0.9610333444625148,0.5561870881207732
6110.418776857813,1047.3065124798786,9.172796257125956,0.9283188622660453,0.46192217104686817
7991.657742614006,1067.4882287503556,9.371200562081423,0.9173385377422277,0.7480317870206296
5075.276928450338,1198.932604156867,6.530505651094978,0.973222341940116,0.7253075527848944
5816.156415566157,457.20695485554864,3.0526082011098232,0.9543746381555256,0.6535247231825535
9948.752882272427,1021.7201891442271,5.3719828932158435,0.9874749359354829,0.49947673969303685
6370.582693548247,877.8693982542989,4.025335369460446,0.9212675389697254,0.3158506597325159
5305.806067951596,905.5995400653388,9.239358260676894,0.9815114969889153,0.4482923219506011
8020.9202493271805,970.4050419708727,8.855151296747207,0.9006088667910245,0.39867747782497803
9393.795589136622,691.429090709562,8.29917255435887,0.9149597458418093,0.7018161565533263
5223.488785617753,474.4624505377032,3.9327347665681645,0.97778984037095,0.8297371533638052
9874.227492920356,716.6942686053213,5.139527757858922,0.9945139124335635,0.610371190206172
